centrality_value,avg_distance,variance
0.35691025238900415,3.0,0.0
0.3570299205373324,3.0,0.0
0.3570698277547401,1.0,0.0
0.35708978470911934,3.0,0.0
0.35712970531109917,2.6666666666666665,0.5555555555555555
0.35714966895944794,,
0.3571896029527346,3.0,0.0
0.357229545877303,3.0,0.0
0.35726949773614963,3.0,0.0
0.3573094585322725,,
0.35732944228274965,,
0.35736941649041076,,
0.3574293945742973,1.0,0.0
0.3574493917430661,,
0.3575093966770502,,
0.35752940279885637,,
0.35758943460097187,,
0.3576094496818294,3.0,0.0
0.35764948656603024,3.0,0.0
0.3576695083701262,2.5238095238095237,0.5351473922902493
0.35770955870419147,2.3333333333333335,0.8888888888888888
0.35774961800859867,2.6666666666666665,0.22222222222222224
0.35776965102562236,,
0.3577896862863619,1.0,0.0
0.3578097237911942,,
0.35786984977401914,1.0,0.0
0.35797010466245877,1.0,0.0
0.35799016238110404,1.8,0.8145454545454545
0.35803028456237396,,
0.35809048469989707,,
0.35815070508523816,3.0,0.0
0.35817078304829936,2.5,0.5833333333333334
0.3582109457286143,2.3333333333333335,0.8888888888888888
0.3582712066402492,1.0,0.0
0.3582912981166198,,
0.3583113918465349,,
0.3583515860685156,1.0,0.0
0.35843200157170063,,
0.3584521110870491,,
0.35847222285897795,,
0.35849233688786686,2.3333333333333335,0.8888888888888888
0.3585929409000148,1.0,0.0
0.3586130684786464,,
0.35863319831689944,,
0.3586533304151546,2.0,1.0
0.3586734647737924,3.0,0.0
0.35869360139319356,1.0,0.0
0.35873388141580936,,
0.35875402481978574,3.0,0.0
0.35877417048604915,,
0.35879431841498083,2.4,0.8400000000000001
0.35885477578159763,,
0.35887493276501514,2.3333333333333335,0.8888888888888888
0.35897575165836404,1.0,0.0
0.3590160950784201,,
0.35903627018912976,1.0,0.0
0.3590968091285726,,
0.35911699331209956,,
0.35917755947917496,2.3333333333333335,0.8888888888888888
0.35921794827479836,,
0.3592381460790309,1.6727272727272726,0.8747107438016528
0.3592583461547213,,
0.35927854850225294,1.0,0.0
0.35935938061845796,3.0,0.0
0.35937959433094635,,
0.35946047192615976,3.0,0.0
0.3594806970131978,,
0.35950092437629777,3.0,0.0
0.3595616201258126,1.0,0.0
0.3596020953461791,,
0.35962233637372304,,
0.3596425796800205,,
0.3597235757004428,,
0.3597640873931845,2.0,1.0
0.3597843466615364,3.0,0.0
0.35980460821172294,2.0,1.0
0.3598248720441295,3.0,0.0
0.3598451381591419,,
0.35986540655714566,1.0,0.0
0.3598856772385267,,
0.359926225452964,,
0.35996678280554195,2.6666666666666665,0.22222222222222224
0.35998706490959903,1.0,0.0
0.3600276359751811,,
0.36004792493747895,,
0.36006821618663004,3.0,0.0
0.3601291036590702,3.0,0.0
0.3601697067487211,,
0.3601900117271149,,
0.3602103189950704,,
0.36029157097025677,,
0.36033221070529375,3.0,0.0
0.3603931875008779,,
0.3604338501644795,2.0,1.0
0.36045418493740844,2.142857142857143,0.7891156462585035
0.360494861367464,,
0.3605152030253676,2.3333333333333335,0.8888888888888888
0.3605355469790398,3.0,0.0
0.3607187459358381,,
0.3607391128685881,,
0.36080022746869006,3.0,0.0
0.3608206036039738,1.0,0.0
0.3608817458210328,,
0.3609021311650887,3.0,0.0
0.36092251881231296,2.0,0.0
0.3609429087630961,2.3333333333333335,0.8888888888888888
0.36098369557690063,1.0,0.0
0.36100409244070314,2.0,0.0
0.36102449160962674,3.0,0.0
0.36110611134434883,,
0.3611265220447414,3.0,0.0
0.361146935052601,1.0,0.0
0.36116735036831904,,
0.36128989074957946,1.0,0.0
0.36131032223127096,,
0.36133075602395454,1.0,0.0
0.3613511921280224,3.0,0.0
0.36141251431245414,2.3333333333333335,0.8888888888888888
0.361432959665982,2.8,0.36
0.3614534073328561,,
0.36149430960821344,1.0,0.0
0.3615352211416684,2.0,1.0
0.36155568038116487,3.0,0.0
0.3615761419363647,2.3333333333333335,0.8888888888888888
0.36159660580766106,1.0,0.0
0.3616170719954474,2.0,1.0
0.3616375405001168,,
0.3616784844616792,2.0,1.0
0.36173991779048603,1.0,0.0
0.3617604002047202,,
0.3618013719925004,,
0.36182186136683453,,
0.3618833434163446,,
0.3619038420763319,,
0.36194484636390006,3.0,0.0
0.36198585994422455,1.0,0.0
0.36200637022015775,,
0.36202688282046486,2.1666666666666665,0.47222222222222215
0.3620473977455411,1.8,0.9600000000000002
0.3620679149957817,,
0.3621294807014433,3.0,0.0
0.3621500072562954,,
0.3621705361382895,,
0.3621910673478211,,
0.3622116008852862,1.0,0.0
0.362252674945601,,
0.362314303505476,1.0,0.0
0.36241706438343435,,
0.36243762355432063,,
0.36245818505789773,,
0.36247874889456283,,
0.3624993150647129,,
0.3625610275800456,1.0,0.0
0.3625816030881088,,
0.3626021809316438,3.0,0.0
0.3626227611110485,,
0.3626433436267206,1.0,0.0
0.36268451566845844,,
0.3627051051953201,,
0.3627462912630196,,
0.3627668878046538,,
0.36278748668534233,1.0,0.0
0.3628080879054835,,
0.36282869146547586,,
0.3628492973657181,2.0,1.0
0.3628699056066089,2.3333333333333335,0.8888888888888888
0.3629111291119321,,
0.36295236198463693,,
0.36301422886452067,1.0,0.0
0.3630348558449664,,
0.3630554851696536,,
0.36307611683898183,2.0,1.0
0.36309675085335097,,
0.36317931036923395,2.3333333333333335,0.8888888888888888
0.3632412546486761,1.0,0.0
0.3632619074377737,1.5714285714285714,0.8163265306122449
0.36328256257551395,3.0,0.0
0.36332387989852516,2.6666666666666665,0.22222222222222224
0.3633445420845976,,
0.363385873507881,,
0.3634065427458941,3.0,0.0
0.3634272143353563,,
0.36346856457023347,3.0,0.0
0.36348924321645126,2.0,1.0
0.3635306075684531,,
0.3635512932750406,,
0.3635926717513979,2.6666666666666665,0.22222222222222224
0.36365475712991996,,
0.3636961591629512,2.8333333333333335,0.13888888888888884
0.36371686371487894,2.3333333333333335,0.8888888888888888
0.3637582798915716,2.6666666666666665,0.22222222222222224
0.36377899151714194,3.0,0.0
0.36388258503335025,3.0,0.0
0.36390331081708516,,
0.3639447694682748,1.0,0.0
0.36396550233653663,,
0.3639862375671147,,
0.3640069751604127,2.466666666666667,0.7822222222222223
0.3640277151168346,3.0,0.0
0.36404845743678427,,
0.3640899491688833,,
0.364110698581841,,
0.3641314503599432,3.0,0.0
0.364172961013199,1.8,0.9600000000000002
0.3642352447417801,2.6,0.5066666666666667
0.3642975497785132,1.0,0.0
0.3643390983129313,,
0.364359876134335,3.0,0.0
0.3643806563257422,3.0,0.0
0.36440143888755855,,
0.36442222382018963,2.0,0.0
0.36444301112404104,3.0,0.0
0.3644638007995188,1.0,0.0
0.36448459284702855,1.0,0.0
0.3645261840597686,2.3333333333333335,0.6031746031746033
0.364546983225811,2.0,0.0
0.3645677847655101,,
0.3645885886792721,1.8,0.9600000000000002
0.3646093949675035,2.238095238095238,0.7528344671201813
0.3646302036306109,,
0.3646510146690009,1.0,0.0
0.36467182808308013,2.2,0.5599999999999999
0.36469264387325556,3.0,0.0
0.36471346203993404,2.1,0.69
0.36473428258352253,2.8333333333333335,0.13888888888888887
0.3647551055044282,,
0.3647759308030582,1.0,0.0
0.3647967584798198,1.0,0.0
0.3648175885351204,1.9743589743589745,0.9480604865220251
0.3648384209693675,,
0.36488009297633145,3.0,0.0
0.3649009325498637,,
0.3649217745039733,1.8571428571428572,0.6224489795918368
0.36494261883906803,3.0,0.0
0.36496346555555603,3.0,0.0
0.36498431465384545,2.6666666666666665,0.5555555555555555
0.36500516613434436,,
0.3650677348731823,1.0,0.0
0.36508859588660364,3.0,0.0
0.365109459284277,,
0.36513032506661125,2.0,0.0
0.3651511932340152,1.6666666666666667,0.2222222222222222
0.36517206378689776,2.3333333333333335,0.8888888888888888
0.3652138120507354,,
0.36523468976250867,2.0,0.0
0.3652764523478111,,
0.3652973372221592,2.6,0.6400000000000001
0.36531822448485124,,
0.3653391141362971,1.6,0.24000000000000005
0.3654017974272556,,
0.3654226966378154,3.0,0.0
0.3654435982391788,2.3333333333333335,0.5555555555555555
0.36548540861595813,3.0,0.0
0.3655272285608767,,
0.3655481421224147,2.3333333333333335,0.8888888888888888
0.3655690580772194,1.0,0.0
0.36558997642570173,1.5,0.25
0.3656108971682726,2.066666666666667,0.8622222222222221
0.365631820305343,2.3333333333333335,0.8888888888888888
0.3656527458373241,2.3333333333333335,0.8888888888888888
0.3656946040876632,2.3333333333333335,0.8888888888888888
0.365715536806844,1.0,0.0
0.3657364719225808,2.8,0.36
0.36575740943528534,,
0.3657783493453692,,
0.36579929165324426,,
0.3658202363593223,3.0,0.0
0.36584118346401534,3.0,0.0
0.36586213296773545,2.3333333333333335,0.8888888888888888
0.3658830848708947,,
0.3659040391739055,,
0.36592499587718,1.0,0.0
0.36594595498113086,2.3333333333333335,0.8888888888888888
0.36596691648617047,1.5,0.75
0.36598788039271146,1.0,0.0
0.36600884670116657,1.0,0.0
0.3660298154119487,2.6666666666666665,0.22222222222222224
0.36605078652547063,1.0,0.0
0.3660927359623862,2.8,0.36
0.36611371428660616,2.8333333333333335,0.13888888888888887
0.36613469501521856,3.0,0.0
0.36619765163154494,2.2,0.9600000000000002
0.366218641981862,,
0.36623963473863935,2.3333333333333335,0.5555555555555555
0.36626062990229097,2.0952380952380953,0.4671201814058956
0.36628162747323073,1.6666666666666667,0.2222222222222222
0.36630262745187275,1.4,0.24000000000000005
0.36632362983863104,1.0,0.0
0.36638665145174704,2.4444444444444446,0.802469135802469
0.36640766347511405,3.0,0.0
0.3664286779086696,,
0.36644969475282846,,
0.36647071400800524,,
0.36649173567461507,,
0.36655481514719246,2.6666666666666665,0.5555555555555555
0.36657584646368485,1.0,0.0
0.366617916337612,3.0,0.0
0.36663895489587767,2.1333333333333333,0.5155555555555555
0.3666599958688989,1.5714285714285714,0.8163265306122449
0.36668103925709156,,
0.3667020850608715,,
0.3667231332806546,2.9,0.09
0.36674418391685687,,
0.36678629244018396,,
0.3668073503281412,2.6666666666666665,0.22222222222222224
0.3668284106341829,,
0.3668705385021857,2.0,0.0
0.3668916060649801,,
0.36691267604752564,3.0,0.0
0.3669337484502392,1.9285714285714286,0.9948979591836731
0.36697590051783824,1.0,0.0
0.36699698018355814,1.0,0.0
0.36701806227111466,2.3333333333333335,0.2222222222222222
0.36703914678092514,1.0,0.0
0.3670602337134071,2.0,0.0
0.3670813230689781,,
0.36712350905105806,1.5,0.25
0.36714460567840274,,
0.36716570473050764,1.0,0.0
0.36718680620779104,,
0.3672501251948936,2.0,0.0
0.3672712363770731,2.3333333333333335,0.8888888888888888
0.3673134660236612,,
0.36733458448890727,2.6666666666666665,0.5555555555555555
0.3673557053826796,1.0,0.0
0.36739795445747925,3.0,0.0
0.36741908263934464,3.0,0.0
0.3674402132514127,,
0.3674613462941027,1.5714285714285714,0.8163265306122449
0.3674824817678341,2.3333333333333335,0.5555555555555555
0.3675247600100992,,
0.36754590277947213,2.6666666666666665,0.22222222222222224
0.36756704798156503,3.0,0.0
0.3675881956167979,,
0.36760934568559056,1.0,0.0
0.3676304981883632,3.0,0.0
0.367651653125536,2.5,0.5833333333333334
0.36767281049752915,1.9333333333333333,0.7288888888888888
0.36769397030476314,1.2857142857142858,0.20408163265306126
0.36771513254765836,2.5,0.25
0.3677362972266354,,
0.3677786338945178,2.1,0.69
0.3677998058842648,,
0.3678209803117769,,
0.36784215717747504,1.2857142857142858,0.20408163265306126
0.36788451822511453,,
0.36790570240789844,,
0.36792688903055365,3.0,0.0
0.3679692695971643,2.5,0.45
0.36799046354196313,,
0.36803285875665687,2.4,0.8400000000000001
0.3680540600273958,3.0,0.0
0.36807526374095884,2.7,0.41
0.3680964698977683,1.8,0.36000000000000004
0.3681176784982464,2.6666666666666665,0.5555555555555555
0.36813888954281554,2.392857142857143,0.524234693877551
0.36816010303189833,,
0.36820253734529534,3.0,0.0
0.368223758170455,2.0833333333333335,0.9097222222222222
0.3682449814418192,2.3333333333333335,0.5555555555555555
0.3682662071598112,2.8,0.36
0.3683086659373704,2.2,0.9599999999999997
0.3683298989977841,2.0,0.0
0.3683511345065185,2.0,0.0
0.368372372463997,3.0,0.0
0.3683936128706431,1.0,0.0
0.36841485572688065,2.3333333333333335,0.8888888888888888
0.36843610103313323,3.0,0.0
0.3684573487898249,1.0,0.0
0.36847859899737956,,
0.36849985165622123,,
0.3685211067667742,2.8333333333333335,0.13888888888888884
0.36854236432946264,,
0.36858488681294355,1.6,0.24000000000000005
0.36860615173458516,3.0,0.0
0.36862741911006025,3.0,0.0
0.3686486889397937,2.3333333333333335,0.5555555555555555
0.3686699612242103,1.0,0.0
0.368691235963735,3.0,0.0
0.36871251315879294,1.0,0.0
0.36873379280980917,3.0,0.0
0.36875507491720905,1.5,0.75
0.36877635948141785,3.0,0.0
0.368797646502861,1.6666666666666667,0.2222222222222222
0.3688402279191528,2.3333333333333335,0.5555555555555555
0.36886152231485275,,
0.36890411848349003,2.3333333333333335,0.8888888888888887
0.36892542025727937,,
0.36894672449128396,,
0.36896803118592997,2.0,0.0
0.36898934034164393,,
0.3690106519588521,3.0,0.0
0.36903196603798094,1.7619047619047619,0.18140589569160998
0.36905328257945724,2.4285714285714284,0.816326530612245
0.3690746015837077,3.0,0.0
0.3690959230511591,,
0.3691172469822384,2.3333333333333335,0.8888888888888888
0.36915990223698875,,
0.36920256735137613,3.0,0.0
0.3692239036070021,2.3333333333333335,0.8888888888888888
0.3692452423288195,,
0.36926658351725605,,
0.36930927329569735,2.533333333333333,0.5155555555555557
0.3693306218865578,2.0,0.0
0.3693519729457489,3.0,0.0
0.3693733264736985,2.3333333333333335,0.8888888888888888
0.3693946824708351,3.0,0.0
0.36941604093758684,1.0,0.0
0.36943740187438207,3.0,0.0
0.3694801311598175,2.0,1.0
0.36950149950931493,,
0.36952287033057046,2.6,0.64
0.36954424362401317,,
0.3695869976291759,3.0,0.0
0.36960837834175425,2.2,0.5599999999999999
0.36962976152823623,2.6666666666666665,0.5555555555555555
0.3696511471890514,1.0,0.0
0.369672535324629,3.0,0.0
0.36971531902179067,1.8,0.16
0.36973671458423407,3.0,0.0
0.36975811262315894,,
0.3697795131389955,2.0,0.0
0.36980091613217364,2.8,0.36
0.3698223216031236,3.0,0.0
0.3698437295522758,1.5714285714285714,0.8163265306122449
0.36990796827324945,3.0,0.0
0.36992938613951504,3.0,0.0
0.36995080648613576,2.0,0.6
0.36997222931354246,2.7,0.41
0.3699936546221661,2.1,0.69
0.3700365126847888,,
0.3700793806774539,,
0.37010081839863085,2.3,0.41
0.37012225860361275,2.380952380952381,0.6167800453514739
0.3701437012928315,,
0.37016514646671866,1.5714285714285714,0.24489795918367352
0.37018659412570626,3.0,0.0
0.37022949690071066,,
0.3702509520175918,,
0.3702724096213019,2.9,0.09
0.3702938697122733,,
0.3703582649130812,1.0,0.0
0.370379734957424,,
0.3704012074911916,3.0,0.0
0.370422682514817,2.0,0.0
0.37044416002873337,2.7333333333333334,0.32888888888888884
0.3704656400333738,3.0,0.0
0.3704871225291716,2.3333333333333335,0.5555555555555555
0.37050860751656023,2.6666666666666665,0.22222222222222224
0.3705300949959731,2.6666666666666665,0.22222222222222224
0.37055158496784385,2.0,0.0
0.37057307743260626,,
0.370594572390694,2.3333333333333335,0.8888888888888888
0.370616069842541,2.3333333333333335,0.8888888888888888
0.37063756978858126,,
0.37065907222924893,,
0.37068057716497815,3.0,0.0
0.37072359452335873,1.0,0.0
0.3707451069468789,3.0,0.0
0.3707666218671985,,
0.3708311816133011,,
0.3708527065251662,2.8333333333333335,0.13888888888888887
0.3708742339360054,,
0.37091729625634623,2.6666666666666665,0.22222222222222224
0.3709388311667188,3.0,0.0
0.3709603685778067,3.0,0.0
0.37098190849004553,,
0.3710249958197192,3.0,0.0
0.3710680931592266,2.0,0.0
0.3710896455837581,2.0,1.0
0.3711327579445579,,
0.37115431788169884,3.0,0.0
0.3711758803239159,,
0.3712190127253247,,
0.3712405826853901,2.6666666666666665,0.22222222222222224
0.3712621551522787,3.0,0.0
0.37128373012642746,2.0,0.0
0.37130530760827357,,
0.37132688759825433,,
0.37134847009680694,,
0.371370055104369,2.5,0.5833333333333334
0.3713916426213779,2.3333333333333335,0.5555555555555555
0.37141323264827136,2.3333333333333335,0.8888888888888888
0.37143482518548715,3.0,0.0
0.37145642023346304,2.8333333333333335,0.13888888888888887
0.37149961786344715,,
0.37152122044633157,,
0.3715428255417285,2.3333333333333335,0.8888888888888888
0.37158604327181366,1.0,0.0
0.3716508887217477,3.0,0.0
0.371672508901429,,
0.37169413159669346,1.0,0.0
0.3717373845357284,,
0.3717806475423662,,
0.3718022828221348,,
0.3718239206201225,2.1333333333333333,0.5155555555555555
0.37184556093676896,,
0.37193214739874053,,
0.37195380031527997,,
0.3719754557531185,3.0,0.0
0.37199711371269656,2.3333333333333335,0.8888888888888888
0.37206210272627327,3.0,0.0
0.3721054413521004,,
0.37212711445136953,,
0.37214879007546386,,
0.3721704682248246,,
0.37219214889989305,2.5,0.5833333333333334
0.37221383210111064,3.0,0.0
0.3722355178289189,2.6666666666666665,0.22222222222222224
0.3722788968660741,1.0,0.0
0.3723005901763046,,
0.37232228601489303,,
0.3723656852789115,,
0.3723873887052261,1.0,0.0
0.3724090946616673,3.0,0.0
0.37245251416669956,3.0,0.0
0.37247422771617583,1.0,0.0
0.37249594379754924,1.6666666666666667,0.2222222222222222
0.37251766241126255,1.0,0.0
0.37256110723748115,1.6666666666666667,0.2222222222222222
0.3725828334508726,3.0,0.0
0.3726045621983766,2.0,0.0
0.3726262934804365,3.0,0.0
0.37264802729749574,,
0.3726697636499979,3.0,0.0
0.37271324396310607,,
0.37275673442331175,,
0.37277848345968634,,
0.3728002350341676,2.3333333333333335,0.5555555555555555
0.37282198914719983,,
0.3728437457992276,,
0.3728872667220476,2.7,0.21000000000000002
0.3729090309937293,,
0.37293079780618515,,
0.37295256715986014,,
0.3729743390551993,3.0,0.0
0.37299611349264783,2.0,1.0
0.37303966999565386,1.8333333333333333,0.13888888888888887
0.3730832366724417,,
0.3731268135265762,,
0.37314860577126296,2.3333333333333335,0.8888888888888888
0.373170400561624,1.0,0.0
0.37319219789810537,,
0.37321399778115333,,
0.37323580021121416,,
0.37325760518873424,2.6666666666666665,0.22222222222222224
0.3733012227879383,,
0.3733230354105156,,
0.3733448505823388,3.0,0.0
0.37336666830385484,,
0.3733884885755107,,
0.3734103113977536,3.0,0.0
0.37343213677103065,3.0,0.0
0.37345396469578934,,
0.37347579517247703,2.533333333333333,0.648888888888889
0.3734976282015412,,
0.3735194637834296,,
0.3735413019185901,,
0.37356314260747026,2.3333333333333335,0.8888888888888888
0.3735849858505183,,
0.3736505309091505,1.9333333333333333,0.728888888888889
0.3736723843733515,,
0.37369424039396176,1.0,0.0
0.3737160989714298,,
0.37373796010620436,2.3333333333333335,0.8888888888888888
0.3737598237987343,,
0.3738254302273456,2.4,0.64
0.37389105969192205,2.6666666666666665,0.22222222222222224
0.3739129413013147,,
0.3739567122045984,,
0.37397860149938916,3.0,0.0
0.37402238777751806,,
0.37404428476175655,3.0,0.0
0.374088086422833,2.0,0.0
0.3741099911005717,,
0.37415380815270344,,
0.3741757205279979,,
0.37419763547004586,,
0.37421955297929854,2.6666666666666665,0.22222222222222224
0.37424147305620686,1.6,0.2400000000000001
0.3742633957012222,,
0.37428532091479577,,
0.3743072486973791,2.0,0.0
0.3743291790494237,,
0.37435111197138127,2.3333333333333335,0.8888888888888888
0.3743730474637035,2.0,0.0
0.3743949855268423,1.0,0.0
0.37441692616124966,1.0,0.0
0.37443886936737764,,
0.37446081514567836,1.7142857142857142,0.7040816326530612
0.3745047144206075,3.0,0.0
0.3745266679181408,1.5,0.25
0.37454862398965666,1.0,0.0
0.3745705826356079,2.3333333333333335,0.8888888888888888
0.37459254385644725,,
0.3746145076526276,,
0.3746364740246021,2.3333333333333335,0.8888888888888888
0.3746584429728238,1.0,0.0
0.3747023885998219,2.8333333333333335,0.13888888888888884
0.37474634453724937,3.0,0.0
0.374768326373508,3.0,0.0
0.37479031078873487,3.0,0.0
0.3748342873579093,1.5714285714285714,0.8163265306122449
0.37485627951276485,,
0.37487827424840486,2.6666666666666665,0.22222222222222224
0.37492227146385565,,
0.37494427394457536,2.6666666666666665,0.22222222222222224
0.3749662790078974,2.0,0.0
0.37501029688416765,,
0.3750543250963055,3.0,0.0
0.37509836364795185,3.0,0.0
0.3751424125427493,,
0.3751644408699685,3.0,0.0
0.37520850528632627,3.0,0.0
0.37523054137637657,3.0,0.0
0.37525258005494916,,
0.37527462132250006,3.0,0.0
0.3752966651794857,2.2666666666666666,0.7288888888888891
0.3753187116263622,,
0.3753628122916141,,
0.3753848665109027,,
0.37542898272508896,,
0.3754510447209005,1.5,0.25
0.3754951764922459,2.0,0.0
0.37556139360542934,2.3333333333333335,0.5555555555555555
0.3755834711666312,,
0.3756276340769924,1.6666666666666667,0.2222222222222222
0.37571599106236775,1.0,0.0
0.37573808680402043,1.3333333333333333,0.22222222222222227
0.37576018514471354,1.6,0.24000000000000005
0.37578228608490555,,
0.3758043896250552,,
0.3758264957656214,,
0.375870715849839,,
0.37589282979440863,2.7,0.21000000000000002
0.37595918724347205,,
0.376003438560238,,
0.3760477002952068,3.0,0.0
0.3761141124398401,,
0.37613625503447334,,
0.3761584002364183,,
0.37618054804613543,,
0.3762026984640855,,
0.37622485149072926,,
0.37624700712652753,2.0,0.0
0.3762691653719414,,
0.3762913262274317,,
0.37631348969345996,3.0,0.0
0.37633565577048733,3.0,0.0
0.37635782445897525,,
0.37637999575938524,1.0,0.0
0.3764021696721789,3.0,0.0
0.37642434619781795,,
0.3764465253367643,2.7,0.41
0.3764687070894799,3.0,0.0
0.3764908914564269,1.8,0.96
0.3765130784380673,1.0,0.0
0.37653526803486354,3.0,0.0
0.37657965507577296,2.3333333333333335,0.8888888888888888
0.37660185252081135,2.8,0.15999999999999998
0.3766462552623689,3.0,0.0
0.3766684605598139,1.4,0.6400000000000001
0.3766906684756538,,
0.37671287901035166,3.0,0.0
0.3767350921643708,,
0.3767573079381745,2.7,0.41
0.37677952633222644,,
0.37680174734699007,1.0,0.0
0.3768461972405075,,
0.37686842612018895,2.3333333333333335,0.8888888888888888
0.37689065762243773,,
0.37693512849649347,1.0,0.0
0.3769573678692291,3.0,0.0
0.3769796098663892,2.0,0.0
0.37700185448843826,3.0,0.0
0.3770241017358411,,
0.3770908592348205,,
0.37711311698828737,1.0,0.0
0.377135377369433,2.3333333333333335,0.8888888888888888
0.3771576403787228,2.0,0.0
0.3772244451801124,,
0.3772467187066346,3.0,0.0
0.3772689948636294,1.5,0.25
0.37729127365156273,3.0,0.0
0.3773358391221099,3.0,0.0
0.37735812580565614,2.3333333333333335,0.5555555555555555
0.37738041512200615,,
0.3774250016549837,3.0,0.0
0.3774472988725447,,
0.3774919012121456,,
0.3775142063351196,2.1,0.69
0.3775365140941656,,
0.37755882448975087,,
0.37762577150041754,2.8333333333333335,0.13888888888888884
0.37764809244683556,3.0,0.0
0.37767041603213125,2.0,0.0
0.37773740262596456,2.3333333333333335,0.8888888888888888
0.37775973677145175,,
0.37778207355815774,,
0.37782675505710017,2.0,0.0
0.3778490997702741,,
0.3778714471265415,3.0,0.0
0.37789379712637156,,
0.37793850505859594,,
0.37796086299192877,2.3333333333333335,0.8888888888888888
0.37800558679538304,3.0,0.0
0.3780279526664436,,
0.3780503211843529,,
0.37816220349307866,,
0.37820697496096395,2.3333333333333335,0.22222222222222224
0.3782293646705875,,
0.3782517570312926,2.0,1.0
0.3782965497078314,,
0.3783189500246071,2.6666666666666665,0.22222222222222224
0.3783413529943485,,
0.3784085778260817,2.3333333333333335,0.5555555555555555
0.37845340765404356,,
0.37847582655148176,,
0.37854309918328977,,
0.3785655287086309,1.0,0.0
0.3785879608921287,2.3333333333333335,0.5555555555555555
0.37861039573425564,3.0,0.0
0.3786552733962878,3.0,0.0
0.37872260984087514,,
0.3787450606447071,2.3333333333333335,0.8888888888888888
0.37876751411047926,2.3333333333333335,0.5555555555555555
